ID,Annee_naissance,Niveau_Education,Statut_Marital,Revenu,Nb_Enfants,Nb_Ado,Nbjour_Dernier_Achat,Montant_Vins,Montant_Fruits,Montant_Viandes,Montant_Poissons,Montant_Sucreries,Montant_Or,NbAchat_Remise,NbAchat_SiteWeb,NbAchat_Catalogue,NbAchat_Magasin,NbVisit_SiteWebCeMois,Campagne3,Campagne4,Campagne5,Campagne1,Campagne2,Reponse,Plaintes,Pays,Montant_Total,Date_Enrollement,Age,Groupe_Age,Revenu_Manquant,NbAchat_Total
5287,1973,Graduate,Married,34961.0,1,0,77,45,2,26,4,1,1,3,3,1,3,7,False,False,False,False,False,False,False,Spain,79,2014-06-19,41,35-45,False,10
6457,1976,Graduate,Divorced,64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,False,False,False,False,False,False,False,Saudi Arabia,902,2014-05-29,38,35-45,False,24
3559,1988,2n Cycle,Married,16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,False,False,False,False,False,False,False,India,57,2014-05-10,26,25-35,False,9
5577,1983,Graduate,Married,43776.0,1,0,77,8,0,9,2,1,3,1,1,0,2,6,False,False,False,False,False,False,False,Spain,23,2014-05-03,31,25-35,False,4
641,1967,Graduate,Single,52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,True,False,False,False,False,False,False,India,119,2014-04-04,47,45-60,False,7
954,1960,Basic,Widow,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,False,False,False,False,False,False,False,Australia,102,2014-03-27,54,45-60,False,7
1834,1978,Master,Single,35544.0,1,0,77,30,5,23,4,1,4,1,2,0,3,7,False,False,False,False,False,False,False,Saudi Arabia,67,2014-03-08,36,35-45,False,6
8789,1989,2n Cycle,Married,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,False,False,False,False,False,False,False,Spain,274,2014-01-11,25,18-25,False,14
10584,1976,Graduate,Married,65665.0,0,1,77,225,162,387,106,36,29,1,5,10,8,3,False,False,False,False,False,False,False,Spain,945,2013-12-02,38,35-45,False,24
2337,1971,Graduate,Divorced,29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,False,False,False,False,False,False,False,Spain,39,2013-10-24,43,35-45,False,9
6071,1989,Graduate,Single,81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,False,False,False,False,False,False,False,Spain,1157,2013-07-19,25,18-25,False,22
295,1989,Graduate,Single,81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,False,False,False,False,False,False,False,Spain,1157,2013-07-19,25,18-25,False,22
10203,1990,Graduate,Single,26095.0,1,0,77,11,7,9,3,1,11,1,1,0,3,7,False,False,False,False,False,False,False,Spain,42,2013-06-30,24,18-25,False,5
3968,1970,2n Cycle,Divorced,65706.0,0,0,77,918,10,129,13,0,129,1,11,3,12,7,False,True,True,False,True,True,False,Canada,1199,2013-06-28,44,35-45,False,27
4037,1976,Graduate,Divorced,31859.0,1,0,77,3,1,3,8,0,5,1,1,0,2,7,False,False,False,False,False,False,False,Saudi Arabia,20,2013-06-14,38,35-45,False,4
6932,1941,PhD,Married,93027.0,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,False,False,True,False,False,False,False,Spain,2119,2013-04-13,73,60+,False,22
10159,1970,Graduate,Divorced,58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,False,False,False,False,False,False,False,Australia,1185,2013-03-31,44,35-45,False,31
1177,1966,Master,Married,49618.0,1,1,77,80,3,26,4,2,14,4,3,1,3,7,False,False,False,False,False,False,False,Spain,129,2013-01-26,48,45-60,False,11
9426,1964,Master,Single,58308.0,0,1,77,691,0,69,10,0,130,4,2,6,3,8,False,False,False,False,False,False,False,Spain,900,2013-01-12,50,45-60,False,15
10637,1964,Graduate,Married,40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,False,False,False,False,False,False,True,Spain,99,2013-01-01,50,45-60,False,8
10826,1959,Graduate,Married,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,False,False,False,False,False,False,False,Spain,60,2012-12-28,55,45-60,False,5
4086,1959,Graduate,Married,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,False,False,False,False,False,False,False,Germany,60,2012-12-28,55,45-60,False,5
10304,1959,Graduate,Married,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,False,False,False,False,False,False,False,Spain,60,2012-12-28,55,45-60,False,5
7998,1958,Graduate,Married,28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,False,False,False,False,False,False,False,India,112,2012-12-11,56,45-60,False,9
10992,1967,Graduate,Married,75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,False,False,False,False,False,False,False,Saudi Arabia,1148,2012-08-29,47,45-60,False,26
6383,1971,PhD,Married,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,False,False,False,False,False,False,False,Saudi Arabia,46,2014-05-25,43,35-45,False,8
10536,1971,PhD,Married,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,False,False,False,False,False,False,False,Spain,46,2014-05-25,43,35-45,False,8
6036,1959,Master,Married,89120.0,0,0,78,1168,92,408,72,129,55,1,5,6,7,1,False,False,True,False,False,False,False,Spain,1924,2014-03-17,55,45-60,False,19
11092,1961,Graduate,Married,27116.0,1,1,78,12,1,21,2,2,3,2,2,0,3,7,False,False,False,False,False,False,False,Saudi Arabia,41,2014-03-02,53,45-60,False,7
538,1989,Graduate,Single,46107.0,1,0,78,31,9,27,16,9,33,1,1,1,4,3,False,False,False,False,False,False,False,Saudi Arabia,125,2014-02-10,25,18-25,False,7
10022,1973,PhD,Single,54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,False,False,False,False,False,False,False,Spain,16,2014-02-09,41,35-45,False,4
10157,1965,Graduate,Single,59686.0,0,1,78,89,15,89,34,42,5,1,4,1,6,4,False,False,False,False,False,False,False,Canada,274,2014-01-25,49,45-60,False,12
3503,1950,Graduate,Divorced,82460.0,0,0,78,255,47,573,52,32,15,1,5,3,6,1,False,False,False,False,False,False,False,Saudi Arabia,974,2013-12-02,64,60+,False,15
146,1960,PhD,Single,76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,False,False,False,True,False,False,False,Spain,1323,2013-11-15,54,45-60,False,21
5538,1975,Graduate,Divorced,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,True,False,True,True,False,True,False,Spain,1862,2013-10-08,39,35-45,False,17
3910,1975,Graduate,Divorced,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,True,False,True,True,False,True,False,Spain,1862,2013-10-08,39,35-45,False,17
4227,1968,Master,Married,32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,False,False,False,False,False,False,False,Spain,55,2013-09-06,46,45-60,False,9
6634,1979,Master,Divorced,33462.0,1,0,78,22,3,18,0,0,11,1,2,0,3,7,False,False,False,False,False,False,False,Saudi Arabia,54,2013-08-07,35,25-35,False,6
8916,1975,Graduate,Divorced,36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,False,False,False,False,False,False,False,Saudi Arabia,16,2013-07-23,39,35-45,False,4
6460,1982,Graduate,Married,28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,False,False,False,False,False,False,False,India,57,2013-07-13,32,25-35,False,7
5883,1972,Graduate,Married,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,False,False,False,False,False,False,False,Spain,664,2013-05-26,42,35-45,False,21
10091,1956,Graduate,Single,60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,False,False,False,False,False,False,False,Spain,1067,2013-05-20,58,45-60,False,17
697,1969,Graduate,Married,74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,False,False,True,False,False,False,False,Spain,2047,2013-03-12,45,35-45,False,21
2607,1953,Graduate,Single,40464.0,0,1,78,424,17,118,7,23,41,6,8,2,8,8,False,False,False,False,False,False,False,Spain,630,2013-01-11,61,60+,False,24
8427,1956,Master,Single,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,False,False,False,False,False,False,False,Spain,1540,2012-11-23,58,45-60,False,23
217,1956,Master,Single,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,False,False,False,False,False,False,False,Canada,1540,2012-11-23,58,45-60,False,23
6202,1960,Graduate,Married,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,False,False,False,False,False,False,False,Spain,1005,2012-10-05,54,45-60,False,26
3856,1960,Graduate,Married,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,False,False,False,False,False,False,False,Spain,1005,2012-10-05,54,45-60,False,26
10648,1982,2n Cycle,Married,66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,False,False,False,False,False,False,False,Spain,1289,2012-09-25,32,25-35,False,19
5120,1982,2n Cycle,Married,66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,False,False,False,False,False,False,False,Saudi Arabia,1289,2012-09-25,32,25-35,False,19
6749,1966,Graduate,Single,86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,False,False,False,False,False,False,False,Spain,1722,2012-08-08,48,45-60,False,18
1584,1977,Graduate,Married,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,False,False,False,False,False,False,False,Saudi Arabia,482,2014-04-01,37,35-45,False,20
9559,1961,PhD,Married,57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,True,False,False,False,False,False,False,Canada,1034,2014-01-24,53,45-60,False,27
771,1967,Graduate,Married,54178.0,0,1,79,135,9,39,4,0,7,1,2,2,5,2,False,False,False,False,False,False,False,Germany,194,2014-01-21,47,45-60,False,10
5237,1950,PhD,Single,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,False,False,False,False,False,False,False,Australia,63,2014-01-01,64,60+,False,9
2461,1955,Master,Single,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,False,False,False,False,False,False,False,Canada,43,2013-12-18,59,45-60,False,6
5474,1970,Graduate,Single,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,False,False,False,False,False,False,False,USA,223,2013-11-30,44,35-45,False,12
2895,1963,Graduate,Single,49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,False,False,False,False,False,False,False,India,195,2013-10-23,51,45-60,False,11
7972,1955,Graduate,Single,72906.0,0,0,79,400,32,519,71,75,54,1,3,4,9,1,False,False,False,False,False,False,False,Spain,1151,2013-09-17,59,45-60,False,17
10067,1976,2n Cycle,Married,25176.0,1,1,79,4,0,4,0,0,5,1,1,0,2,7,False,False,False,False,False,False,False,Germany,13,2013-08-10,38,35-45,False,4
500,1977,Graduate,Married,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,False,True,True,True,False,True,False,Spain,1941,2013-08-06,37,35-45,False,24
922,1979,2n Cycle,Married,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,True,False,False,False,False,False,False,Germany,48,2013-05-04,35,25-35,False,6
2861,1983,Graduate,Single,24072.0,1,0,79,9,1,6,3,0,4,1,1,0,2,8,False,False,False,False,False,False,False,Spain,23,2013-04-16,31,25-35,False,4
375,1954,Graduate,Divorced,76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,False,False,False,False,False,False,False,Spain,1156,2013-02-25,60,45-60,False,16
10936,1965,Graduate,Married,72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,False,False,False,False,False,False,False,Australia,1947,2013-02-13,49,45-60,False,16
10314,1948,PhD,Married,83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,False,True,False,True,False,True,False,India,1318,2012-12-16,66,60+,False,25
4240,1978,Graduate,Married,17345.0,1,0,79,4,9,16,17,0,12,2,2,1,2,8,False,False,False,False,False,False,False,Spain,58,2012-11-03,36,35-45,False,7
2674,1958,Master,Single,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,False,False,False,False,False,True,False,USA,1143,2012-09-04,56,45-60,False,16
2563,1961,Basic,Married,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,False,False,False,False,False,False,False,India,43,2014-06-15,53,45-60,False,6
8312,1961,Basic,Married,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,False,False,False,False,False,False,False,Spain,43,2014-06-15,53,45-60,False,6
6999,1980,Master,Married,69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,False,False,False,False,False,False,False,India,834,2014-05-13,34,25-35,False,23
7574,1979,PhD,Married,27922.0,1,0,80,11,0,13,2,4,11,1,2,0,3,4,False,False,False,False,False,False,False,Saudi Arabia,41,2014-05-10,35,25-35,False,6
5223,1966,Master,Married,45903.0,0,1,80,33,8,10,2,10,3,2,2,1,3,4,False,False,False,False,False,False,False,Saudi Arabia,66,2014-04-23,48,45-60,False,8
2952,1977,Master,Single,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,False,False,False,False,False,False,False,Spain,76,2014-04-16,37,35-45,False,8
7683,1968,Master,Married,70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,False,False,False,False,False,False,False,Spain,787,2014-02-25,46,45-60,False,23
9481,1976,Graduate,Married,17148.0,1,0,80,9,9,11,13,10,16,4,3,1,3,8,False,False,False,False,False,False,False,Canada,68,2014-01-28,38,35-45,False,11
9907,1969,Master,Married,66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,False,False,False,False,False,False,False,Germany,1013,2013-12-04,45,35-45,False,26
5454,1979,Master,Married,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,False,False,False,False,False,False,False,USA,50,2013-12-01,35,25-35,False,6
3798,1968,Graduate,Married,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,False,False,False,False,False,False,False,Spain,81,2013-11-06,46,45-60,False,9
7281,1959,PhD,Single,64090.0,0,0,80,81,11,50,3,2,39,1,1,3,4,2,False,False,False,False,False,False,False,Australia,186,2013-11-05,55,45-60,True,9
4259,1986,Master,Single,19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,False,False,False,False,False,False,False,India,10,2013-09-24,28,25-35,False,4
2549,1983,PhD,Married,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,False,False,False,False,False,False,False,Spain,27,2013-07-21,31,25-35,False,5
6437,1985,2n Cycle,Single,41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,False,False,False,False,False,False,False,Spain,76,2013-06-19,29,25-35,False,6
2488,1956,2n Cycle,Divorced,31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,False,False,False,False,False,False,False,Spain,64,2013-03-23,58,45-60,False,10
3945,1947,PhD,Widow,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,True,False,False,False,False,True,False,Spain,930,2013-03-10,67,60+,False,25
702,1975,2n Cycle,Widow,47682.0,0,1,80,162,61,83,97,57,61,4,4,3,8,5,False,False,False,False,False,False,False,Spain,521,2013-02-15,39,35-45,False,19
9010,1972,Master,Married,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,True,False,True,True,False,True,False,Spain,2346,2013-02-10,42,35-45,False,23
9710,1969,PhD,Divorced,58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,False,False,False,False,False,False,False,Spain,792,2013-01-20,45,35-45,False,23
1509,1958,PhD,Married,84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,False,True,True,True,True,True,False,Spain,523,2013-01-04,56,45-60,False,22
9120,1962,Graduate,Single,66565.0,0,1,80,747,10,161,65,40,42,4,4,2,9,8,False,False,False,False,False,False,False,Spain,1065,2012-12-05,52,45-60,False,19
5252,1969,Graduate,Divorced,23910.0,1,0,80,16,12,18,7,1,13,1,2,0,3,7,False,False,False,False,False,False,False,Spain,67,2012-10-26,45,35-45,False,6
5959,1968,Graduate,Single,35893.0,1,1,80,158,0,23,0,0,18,6,3,1,5,8,False,False,False,False,False,False,False,India,199,2012-10-15,46,45-60,False,15
7441,1973,Graduate,Divorced,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,False,False,False,False,False,False,False,USA,1615,2012-10-06,41,35-45,False,27
4271,1989,2n Cycle,Married,38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,False,False,False,False,False,False,False,India,341,2012-10-04,25,18-25,False,17
4095,1971,Graduate,Married,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,False,False,False,False,False,False,False,USA,467,2012-09-11,43,35-45,False,21
8852,1976,Graduate,Married,61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,False,False,False,False,False,False,False,Spain,1080,2012-08-31,38,35-45,False,28
7698,1976,PhD,Married,51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,False,False,False,False,False,False,False,India,191,2014-05-11,38,35-45,False,10
4174,1956,Master,Married,55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,False,False,False,False,False,False,False,Spain,130,2014-04-17,58,45-60,False,8
3182,1973,PhD,Single,46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,True,False,False,False,False,True,False,India,263,2014-03-31,41,35-45,False,15
193,1996,Basic,Married,14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,True,False,False,False,False,False,False,Spain,16,2014-02-17,18,,False,4
5229,1969,PhD,Married,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,False,False,False,False,False,False,False,Germany,42,2014-02-16,45,35-45,False,5
5555,1975,Graduate,Divorced,153924.0,0,0,81,1,1,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,Spain,6,2014-02-07,39,35-45,False,0
7732,1978,Graduate,Married,64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,False,False,False,False,False,False,False,Spain,745,2014-01-02,36,35-45,False,20
310,1970,Master,Married,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,False,False,False,False,False,False,False,Canada,573,2013-12-13,44,35-45,False,21
6261,1979,Graduate,Married,58025.0,0,1,81,270,31,88,11,48,22,3,3,2,10,4,False,False,False,False,False,False,False,India,470,2013-11-26,35,25-35,False,18
6274,1948,Master,Married,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,False,True,True,False,False,False,False,Saudi Arabia,1615,2013-11-15,66,60+,False,25
1655,1979,Graduate,Married,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,False,False,False,False,False,False,False,Australia,48,2013-10-19,35,25-35,False,5
2740,1958,PhD,Widow,33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,False,False,False,False,False,False,False,Spain,90,2013-09-22,56,45-60,False,11
4328,1986,2n Cycle,Married,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,False,False,False,False,False,False,False,Spain,55,2013-09-07,28,25-35,False,8
17,1971,PhD,Married,60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,False,False,False,False,False,False,False,Spain,1028,2013-09-06,43,35-45,False,28
9153,1964,PhD,Married,59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,False,False,False,False,False,False,False,Spain,1048,2013-07-29,50,45-60,False,28
520,1974,Graduate,Married,34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,False,False,False,False,False,False,False,Spain,30,2013-07-01,40,35-45,False,4
8372,1974,Graduate,Married,34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,False,False,False,False,False,False,False,Saudi Arabia,30,2013-07-01,40,35-45,False,4
73,1953,PhD,Single,51411.0,1,2,81,14,0,3,0,0,1,1,0,0,3,5,False,False,False,False,False,False,False,India,18,2013-05-26,61,60+,False,4
2002,1958,Graduate,Divorced,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,False,False,False,False,False,False,False,Spain,1870,2013-05-20,56,45-60,False,17
6059,1953,PhD,Married,64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,False,False,False,False,False,True,False,Spain,1314,2013-03-04,61,60+,False,25
11166,1961,Graduate,Married,49678.0,0,1,81,229,5,56,3,2,20,2,6,2,4,7,False,False,False,False,False,False,False,Spain,315,2013-02-02,53,45-60,False,14
6257,1976,Master,Single,60482.0,0,1,81,255,43,134,37,14,24,1,7,2,7,7,False,False,False,False,False,False,False,Saudi Arabia,507,2013-01-23,38,35-45,False,17
9224,1972,PhD,Single,55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,False,False,False,False,False,False,False,Saudi Arabia,1139,2012-12-12,42,35-45,False,25
8732,1969,Master,Widow,67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,False,True,True,False,False,True,False,Spain,1461,2012-11-17,45,35-45,False,25
955,1962,Master,Married,47175.0,1,1,81,167,2,44,6,2,19,7,4,2,4,8,True,False,False,False,False,True,False,Saudi Arabia,240,2012-10-28,52,45-60,False,17
4910,1967,Graduate,Divorced,68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,False,False,False,False,False,False,False,USA,2074,2012-08-30,47,45-60,False,30
564,1981,PhD,Married,56937.0,1,0,81,746,8,125,11,8,8,7,8,6,9,6,False,True,False,False,False,True,False,Spain,906,2012-08-04,33,25-35,False,30
8931,1986,Graduate,Married,83033.0,1,0,82,812,99,431,237,149,33,1,11,4,10,5,False,False,False,True,False,False,False,Saudi Arabia,1761,2014-05-18,28,25-35,False,26
1998,1976,Graduate,Single,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,False,False,False,False,False,False,False,India,84,2014-02-07,38,35-45,False,7
1250,1976,Graduate,Single,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,False,False,False,False,False,False,False,Spain,84,2014-02-07,38,35-45,False,7
8397,1951,Graduate,Married,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,True,False,False,False,False,False,False,Spain,34,2014-01-10,63,60+,False,6
9672,1970,2n Cycle,Married,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,False,False,False,False,False,False,False,Canada,65,2013-12-21,44,35-45,False,8
2125,1959,Graduate,Divorced,63033.0,0,0,82,194,61,480,225,112,30,1,3,4,8,2,False,False,False,False,False,False,False,USA,1102,2013-11-15,55,45-60,False,16
5975,1967,PhD,Single,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,False,False,False,False,False,False,False,Canada,57,2013-09-30,47,45-60,False,6
983,1984,Graduate,Married,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,True,False,False,False,False,False,False,USA,414,2013-09-28,30,25-35,False,12
9938,1954,Graduate,Married,80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,False,False,True,False,False,False,False,India,1600,2013-09-19,60,45-60,False,17
4385,1981,PhD,Single,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,False,False,False,False,False,False,False,Spain,47,2013-05-31,33,25-35,False,8
1612,1981,PhD,Single,36807.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,False,False,False,False,False,False,False,Australia,47,2013-05-31,33,25-35,True,8
803,1968,Graduate,Married,40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,False,False,False,False,False,False,False,Spain,21,2013-04-05,46,45-60,False,4
10675,1956,PhD,Married,66334.0,0,1,82,909,11,218,0,0,23,2,9,3,5,5,False,False,False,False,False,True,False,Spain,1161,2013-04-03,58,45-60,False,19
7004,1984,Graduate,Single,11012.0,1,0,82,24,3,26,7,1,23,3,3,1,2,9,True,False,False,False,False,False,False,India,84,2013-03-16,30,25-35,False,9
4432,1976,Graduate,Divorced,31615.0,1,0,82,2,3,20,6,11,9,2,2,0,3,7,False,False,False,False,False,False,False,Spain,51,2013-03-16,38,35-45,False,7
5079,1971,Graduate,Married,36807.0,1,1,82,71,1,16,0,0,9,4,2,1,3,8,False,False,False,False,False,False,False,Australia,97,2013-03-03,43,35-45,True,10
4475,1949,PhD,Married,69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,False,False,False,False,False,False,False,Spain,2440,2013-02-16,65,60+,False,25
10868,1951,Graduate,Widow,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,False,False,False,False,False,False,False,Spain,1272,2013-02-06,63,60+,False,19
6742,1979,Graduate,Married,17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,False,False,False,False,False,False,True,Spain,11,2013-01-13,35,25-35,False,4
5692,1989,Basic,Married,25443.0,1,0,82,1,4,3,8,9,7,1,1,0,3,8,False,False,False,False,False,False,False,Saudi Arabia,32,2012-12-22,25,18-25,False,5
339,1972,PhD,Married,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,False,True,False,False,False,True,False,Spain,496,2012-11-23,42,35-45,False,18
10398,1981,2n Cycle,Single,24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,False,False,False,False,False,False,False,Spain,31,2012-08-27,33,25-35,False,4
8017,1981,2n Cycle,Married,51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,False,False,False,False,False,False,False,Saudi Arabia,55,2014-06-19,33,25-35,False,7
3722,1972,Graduate,Single,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,False,False,False,False,False,False,False,Spain,48,2014-04-16,42,35-45,False,7
7326,1971,Master,Married,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,False,False,False,False,False,False,False,Canada,63,2014-03-23,43,35-45,False,6
2416,1969,PhD,Single,66582.0,0,0,83,789,25,420,16,38,0,1,2,8,9,1,False,False,False,False,False,False,False,Spain,1288,2014-03-03,45,35-45,False,20
1878,1985,2n Cycle,Married,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,False,False,False,False,False,False,False,Spain,37,2014-02-18,29,25-35,False,6
5278,1964,Graduate,Married,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,False,False,False,True,False,False,False,Germany,902,2014-01-25,50,45-60,False,21
5734,1974,PhD,Married,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,False,False,False,False,False,False,False,Spain,91,2013-11-20,40,35-45,False,7
4370,1966,Graduate,Married,43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,False,False,False,False,False,False,False,India,88,2013-11-13,48,45-60,False,9
8405,1979,Graduate,Divorced,68274.0,1,1,83,135,25,51,23,25,46,2,4,2,5,3,False,False,False,False,False,False,False,Saudi Arabia,305,2013-09-30,35,25-35,False,13
7617,1974,Graduate,Single,42373.0,1,1,83,67,5,61,3,8,19,5,2,1,5,5,False,False,False,False,False,False,False,Spain,163,2013-08-15,40,35-45,False,13
10339,1954,Master,Married,64090.0,0,1,83,161,0,22,0,0,24,2,4,1,4,6,False,False,False,False,False,False,False,Australia,207,2013-06-23,60,45-60,True,11
6376,1979,Graduate,Single,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,False,False,False,False,False,False,False,Australia,545,2013-06-10,35,25-35,False,19
2150,1958,PhD,Widow,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,False,False,False,False,False,False,False,Canada,1482,2013-05-11,56,45-60,False,22
7386,1976,Graduate,Divorced,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,False,False,False,False,False,False,False,Canada,43,2013-04-22,38,35-45,False,5
3006,1976,Graduate,Divorced,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,False,False,False,False,False,False,False,Canada,43,2013-04-22,38,35-45,False,5
11088,1971,PhD,Married,78642.0,0,1,83,1396,0,322,46,35,17,1,4,9,4,6,False,False,False,False,False,False,False,Spain,1816,2013-04-21,43,35-45,False,18
5185,1955,Graduate,Married,74268.0,0,0,83,199,66,315,97,174,41,1,4,3,5,2,False,False,False,False,False,False,False,Saudi Arabia,892,2013-02-14,59,45-60,False,13
