ID,Annee_naissance,Niveau_Education,Statut_Marital,Revenu,Nb_Enfants,Nb_Ado,Nbjour_Dernier_Achat,Montant_Vins,Montant_Fruits,Montant_Viandes,Montant_Poissons,Montant_Sucreries,Montant_Or,NbAchat_Remise,NbAchat_SiteWeb,NbAchat_Catalogue,NbAchat_Magasin,NbVisit_SiteWebCeMois,Campagne3,Campagne4,Campagne5,Campagne1,Campagne2,DerniereCampagne,Plaintes,Pays,Montant_Total,NbAchat_Total,Date_Enrollement,Age,Groupe_Age,Total_Enfants,Groupe_TotalEnfants,Manquants,Revenu_capped,Age_capped
8360,1971,2n Cycle,Married,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,False,False,False,False,False,False,False,Spain,198,12,2013-11-07,43,35-45,2,1,False,54690.0,43
4058,1955,PhD,Single,61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,False,True,False,False,False,False,False,Spain,811,22,2013-10-12,59,45-60,0,0,False,61284.0,59
10755,1976,2n Cycle,Married,23718.0,1,0,76,6,3,14,15,7,36,3,3,1,2,7,False,False,False,False,False,False,False,Australia,81,9,2013-09-02,38,35-45,1,0,False,23718.0,38
8414,1962,PhD,Single,33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,False,False,False,False,False,False,False,Spain,86,8,2013-08-17,52,45-60,1,0,False,33419.0,52
6810,1983,Graduate,Divorced,82025.0,0,0,76,267,98,606,48,70,98,1,3,2,6,1,False,False,True,False,False,True,False,Saudi Arabia,1187,12,2013-05-28,31,25-35,0,0,False,82025.0,31
3839,1958,Basic,Single,15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,False,False,False,False,False,False,False,Spain,88,12,2013-05-03,56,45-60,2,1,False,15056.0,56
3483,1958,Graduate,Married,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,False,True,False,True,True,True,False,Canada,1526,25,2013-04-06,56,45-60,0,0,False,48192.0,56
238,1967,2n Cycle,Married,67309.0,1,1,76,515,47,181,149,95,95,15,9,6,9,7,False,False,False,False,False,False,False,Spain,1082,39,2013-01-23,47,45-60,2,1,False,67309.0,47
591,1957,Graduate,Widow,66033.0,0,1,76,293,35,179,46,59,65,2,8,3,7,7,False,False,False,False,False,False,False,India,677,20,2013-01-20,57,45-60,1,0,False,66033.0,57
5063,1977,Graduate,Single,28769.0,1,0,76,41,5,129,10,3,3,3,4,1,4,9,False,False,False,False,False,False,False,Spain,191,12,2012-12-18,37,35-45,1,0,False,28769.0,37
4303,1957,PhD,Married,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,False,False,False,False,False,False,False,Canada,137,1,2012-12-08,57,45-60,1,0,False,8857.2,57
2258,1986,Graduate,Married,32880.0,1,0,76,8,4,15,7,6,2,1,1,0,3,8,False,False,False,False,False,False,False,Spain,42,5,2012-12-04,28,25-35,1,0,False,32880.0,28
7301,1982,2n Cycle,Single,23616.0,1,0,76,4,22,11,3,7,32,2,3,0,3,8,False,False,False,False,False,True,False,Spain,79,8,2012-11-17,32,25-35,1,0,False,23616.0,32
11121,1981,Graduate,Married,19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,False,False,False,False,False,False,False,India,70,11,2012-11-10,33,25-35,1,0,False,19419.0,33
5287,1973,Graduate,Married,34961.0,1,0,77,45,2,26,4,1,1,3,3,1,3,7,False,False,False,False,False,False,False,Spain,79,10,2014-06-19,41,35-45,1,0,False,34961.0,41
6457,1976,Graduate,Divorced,64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,False,False,False,False,False,False,False,Saudi Arabia,902,24,2014-05-29,38,35-45,1,0,False,64892.0,38
3559,1988,2n Cycle,Married,16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,False,False,False,False,False,False,False,India,57,9,2014-05-10,26,25-35,1,0,False,16248.0,26
5577,1983,Graduate,Married,43776.0,1,0,77,8,0,9,2,1,3,1,1,0,2,6,False,False,False,False,False,False,False,Spain,23,4,2014-05-03,31,25-35,1,0,False,43776.0,31
641,1967,Graduate,Single,52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,True,False,False,False,False,False,False,India,119,7,2014-04-04,47,45-60,1,0,False,52074.0,47
954,1960,Basic,Widow,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,False,False,False,False,False,False,False,Australia,102,7,2014-03-27,54,45-60,0,0,False,22123.0,54
1834,1978,Master,Single,35544.0,1,0,77,30,5,23,4,1,4,1,2,0,3,7,False,False,False,False,False,False,False,Saudi Arabia,67,6,2014-03-08,36,35-45,1,0,False,35544.0,36
8789,1989,2n Cycle,Married,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,False,False,False,False,False,False,False,Spain,274,14,2014-01-11,25,18-25,1,0,False,59060.0,25
10584,1976,Graduate,Married,65665.0,0,1,77,225,162,387,106,36,29,1,5,10,8,3,False,False,False,False,False,False,False,Spain,945,24,2013-12-02,38,35-45,1,0,False,65665.0,38
2337,1971,Graduate,Divorced,29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,False,False,False,False,False,False,False,Spain,39,9,2013-10-24,43,35-45,1,0,False,29819.0,43
6071,1989,Graduate,Single,81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,False,False,False,False,False,False,False,Spain,1157,22,2013-07-19,25,18-25,0,0,False,81217.0,25
295,1989,Graduate,Single,81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,False,False,False,False,False,False,False,Spain,1157,22,2013-07-19,25,18-25,0,0,False,81217.0,25
10203,1990,Graduate,Single,26095.0,1,0,77,11,7,9,3,1,11,1,1,0,3,7,False,False,False,False,False,False,False,Spain,42,5,2013-06-30,24,18-25,1,0,False,26095.0,24
3968,1970,2n Cycle,Divorced,65706.0,0,0,77,918,10,129,13,0,129,1,11,3,12,7,False,True,True,False,True,True,False,Canada,1199,27,2013-06-28,44,35-45,0,0,False,65706.0,44
4037,1976,Graduate,Divorced,31859.0,1,0,77,3,1,3,8,0,5,1,1,0,2,7,False,False,False,False,False,False,False,Saudi Arabia,20,4,2013-06-14,38,35-45,1,0,False,31859.0,38
6932,1941,PhD,Married,93027.0,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,False,False,True,False,False,False,False,Spain,2119,22,2013-04-13,73,60+,0,0,False,93027.0,69
10159,1970,Graduate,Divorced,58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,False,False,False,False,False,False,False,Australia,1185,31,2013-03-31,44,35-45,1,0,False,58710.0,44
1177,1966,Master,Married,49618.0,1,1,77,80,3,26,4,2,14,4,3,1,3,7,False,False,False,False,False,False,False,Spain,129,11,2013-01-26,48,45-60,2,1,False,49618.0,48
9426,1964,Master,Single,58308.0,0,1,77,691,0,69,10,0,130,4,2,6,3,8,False,False,False,False,False,False,False,Spain,900,15,2013-01-12,50,45-60,1,0,False,58308.0,50
10637,1964,Graduate,Married,40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,False,False,False,False,False,False,True,Spain,99,8,2013-01-01,50,45-60,3,2-3,False,40800.0,50
10826,1959,Graduate,Married,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,False,False,False,False,False,False,False,Spain,60,5,2012-12-28,55,45-60,0,0,False,18690.0,55
4086,1959,Graduate,Married,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,False,False,False,False,False,False,False,Germany,60,5,2012-12-28,55,45-60,0,0,False,18690.0,55
10304,1959,Graduate,Married,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,False,False,False,False,False,False,False,Spain,60,5,2012-12-28,55,45-60,0,0,False,18690.0,55
7998,1958,Graduate,Married,28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,False,False,False,False,False,False,False,India,112,9,2012-12-11,56,45-60,2,1,False,28087.0,56
10992,1967,Graduate,Married,75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,False,False,False,False,False,False,False,Saudi Arabia,1148,26,2012-08-29,47,45-60,2,1,False,75702.0,47
6383,1971,PhD,Married,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,False,False,False,False,False,False,False,Saudi Arabia,46,8,2014-05-25,43,35-45,1,0,False,32892.0,43
10536,1971,PhD,Married,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,False,False,False,False,False,False,False,Spain,46,8,2014-05-25,43,35-45,1,0,False,32892.0,43
6036,1959,Master,Married,89120.0,0,0,78,1168,92,408,72,129,55,1,5,6,7,1,False,False,True,False,False,False,False,Spain,1924,19,2014-03-17,55,45-60,0,0,False,89120.0,55
11092,1961,Graduate,Married,27116.0,1,1,78,12,1,21,2,2,3,2,2,0,3,7,False,False,False,False,False,False,False,Saudi Arabia,41,7,2014-03-02,53,45-60,2,1,False,27116.0,53
538,1989,Graduate,Single,46107.0,1,0,78,31,9,27,16,9,33,1,1,1,4,3,False,False,False,False,False,False,False,Saudi Arabia,125,7,2014-02-10,25,18-25,1,0,False,46107.0,25
10022,1973,PhD,Single,54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,False,False,False,False,False,False,False,Spain,16,4,2014-02-09,41,35-45,2,1,False,54466.0,41
10157,1965,Graduate,Single,59686.0,0,1,78,89,15,89,34,42,5,1,4,1,6,4,False,False,False,False,False,False,False,Canada,274,12,2014-01-25,49,45-60,1,0,False,59686.0,49
3503,1950,Graduate,Divorced,82460.0,0,0,78,255,47,573,52,32,15,1,5,3,6,1,False,False,False,False,False,False,False,Saudi Arabia,974,15,2013-12-02,64,60+,0,0,False,82460.0,64
146,1960,PhD,Single,76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,False,False,False,True,False,False,False,Spain,1323,21,2013-11-15,54,45-60,0,0,False,76045.0,54
5538,1975,Graduate,Divorced,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,True,False,True,True,False,True,False,Spain,1862,17,2013-10-08,39,35-45,0,0,False,83829.0,39
3910,1975,Graduate,Divorced,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,True,False,True,True,False,True,False,Spain,1862,17,2013-10-08,39,35-45,0,0,False,83829.0,39
4227,1968,Master,Married,32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,False,False,False,False,False,False,False,Spain,55,9,2013-09-06,46,45-60,2,1,False,32889.0,46
6634,1979,Master,Divorced,33462.0,1,0,78,22,3,18,0,0,11,1,2,0,3,7,False,False,False,False,False,False,False,Saudi Arabia,54,6,2013-08-07,35,25-35,1,0,False,33462.0,35
8916,1975,Graduate,Divorced,36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,False,False,False,False,False,False,False,Saudi Arabia,16,4,2013-07-23,39,35-45,2,1,False,36627.0,39
6460,1982,Graduate,Married,28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,False,False,False,False,False,False,False,India,57,7,2013-07-13,32,25-35,1,0,False,28718.0,32
5883,1972,Graduate,Married,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,False,False,False,False,False,False,False,Spain,664,21,2013-05-26,42,35-45,1,0,False,77981.0,42
10091,1956,Graduate,Single,60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,False,False,False,False,False,False,False,Spain,1067,17,2013-05-20,58,45-60,1,0,False,60230.0,58
697,1969,Graduate,Married,74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,False,False,True,False,False,False,False,Spain,2047,21,2013-03-12,45,35-45,0,0,False,74918.0,45
2607,1953,Graduate,Single,40464.0,0,1,78,424,17,118,7,23,41,6,8,2,8,8,False,False,False,False,False,False,False,Spain,630,24,2013-01-11,61,60+,1,0,False,40464.0,61
8427,1956,Master,Single,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,False,False,False,False,False,False,False,Spain,1540,23,2012-11-23,58,45-60,0,0,False,64857.0,58
217,1956,Master,Single,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,False,False,False,False,False,False,False,Canada,1540,23,2012-11-23,58,45-60,0,0,False,64857.0,58
6202,1960,Graduate,Married,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,False,False,False,False,False,False,False,Spain,1005,26,2012-10-05,54,45-60,1,0,False,63381.0,54
3856,1960,Graduate,Married,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,False,False,False,False,False,False,False,Spain,1005,26,2012-10-05,54,45-60,1,0,False,63381.0,54
10648,1982,2n Cycle,Married,66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,False,False,False,False,False,False,False,Spain,1289,19,2012-09-25,32,25-35,0,0,False,66664.0,32
5120,1982,2n Cycle,Married,66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,False,False,False,False,False,False,False,Saudi Arabia,1289,19,2012-09-25,32,25-35,0,0,False,66664.0,32
6749,1966,Graduate,Single,86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,False,False,False,False,False,False,False,Spain,1722,18,2012-08-08,48,45-60,2,1,False,86358.0,48
1584,1977,Graduate,Married,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,False,False,False,False,False,False,False,Saudi Arabia,482,20,2014-04-01,37,35-45,1,0,False,41443.0,37
9559,1961,PhD,Married,57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,True,False,False,False,False,False,False,Canada,1034,27,2014-01-24,53,45-60,1,0,False,57072.0,53
771,1967,Graduate,Married,54178.0,0,1,79,135,9,39,4,0,7,1,2,2,5,2,False,False,False,False,False,False,False,Germany,194,10,2014-01-21,47,45-60,1,0,False,54178.0,47
5237,1950,PhD,Single,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,False,False,False,False,False,False,False,Australia,63,9,2014-01-01,64,60+,3,2-3,False,48767.0,64
2461,1955,Master,Single,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,False,False,False,False,False,False,False,Canada,43,6,2013-12-18,59,45-60,2,1,False,51124.0,59
5474,1970,Graduate,Single,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,False,False,False,False,False,False,False,USA,223,12,2013-11-30,44,35-45,1,0,False,43020.0,44
2895,1963,Graduate,Single,49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,False,False,False,False,False,False,False,India,195,11,2013-10-23,51,45-60,1,0,False,49980.0,51
7972,1955,Graduate,Single,72906.0,0,0,79,400,32,519,71,75,54,1,3,4,9,1,False,False,False,False,False,False,False,Spain,1151,17,2013-09-17,59,45-60,0,0,False,72906.0,59
10067,1976,2n Cycle,Married,25176.0,1,1,79,4,0,4,0,0,5,1,1,0,2,7,False,False,False,False,False,False,False,Germany,13,4,2013-08-10,38,35-45,2,1,False,25176.0,38
500,1977,Graduate,Married,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,False,True,True,True,False,True,False,Spain,1941,24,2013-08-06,37,35-45,0,0,False,94199.86000000003,37
922,1979,2n Cycle,Married,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,True,False,False,False,False,False,False,Germany,48,6,2013-05-04,35,25-35,2,1,False,31086.0,35
2861,1983,Graduate,Single,24072.0,1,0,79,9,1,6,3,0,4,1,1,0,2,8,False,False,False,False,False,False,False,Spain,23,4,2013-04-16,31,25-35,1,0,False,24072.0,31
375,1954,Graduate,Divorced,76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,False,False,False,False,False,False,False,Spain,1156,16,2013-02-25,60,45-60,0,0,False,76773.0,60
10936,1965,Graduate,Married,72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,False,False,False,False,False,False,False,Australia,1947,16,2013-02-13,49,45-60,0,0,False,72190.0,49
10314,1948,PhD,Married,83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,False,True,False,True,False,True,False,India,1318,25,2012-12-16,66,60+,0,0,False,83837.0,66
4240,1978,Graduate,Married,17345.0,1,0,79,4,9,16,17,0,12,2,2,1,2,8,False,False,False,False,False,False,False,Spain,58,7,2012-11-03,36,35-45,1,0,False,17345.0,36
2674,1958,Master,Single,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,False,False,False,False,False,True,False,USA,1143,16,2012-09-04,56,45-60,1,0,False,75154.0,56
2563,1961,Basic,Married,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,False,False,False,False,False,False,False,India,43,6,2014-06-15,53,45-60,0,0,False,28249.0,53
8312,1961,Basic,Married,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,False,False,False,False,False,False,False,Spain,43,6,2014-06-15,53,45-60,0,0,False,28249.0,53
6999,1980,Master,Married,69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,False,False,False,False,False,False,False,India,834,23,2014-05-13,34,25-35,0,0,False,69661.0,34
7574,1979,PhD,Married,27922.0,1,0,80,11,0,13,2,4,11,1,2,0,3,4,False,False,False,False,False,False,False,Saudi Arabia,41,6,2014-05-10,35,25-35,1,0,False,27922.0,35
5223,1966,Master,Married,45903.0,0,1,80,33,8,10,2,10,3,2,2,1,3,4,False,False,False,False,False,False,False,Saudi Arabia,66,8,2014-04-23,48,45-60,1,0,False,45903.0,48
2952,1977,Master,Single,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,False,False,False,False,False,False,False,Spain,76,8,2014-04-16,37,35-45,1,0,False,36273.0,37
7683,1968,Master,Married,70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,False,False,False,False,False,False,False,Spain,787,23,2014-02-25,46,45-60,1,0,False,70777.0,46
9481,1976,Graduate,Married,17148.0,1,0,80,9,9,11,13,10,16,4,3,1,3,8,False,False,False,False,False,False,False,Canada,68,11,2014-01-28,38,35-45,1,0,False,17148.0,38
9907,1969,Master,Married,66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,False,False,False,False,False,False,False,Germany,1013,26,2013-12-04,45,35-45,1,0,False,66476.0,45
5454,1979,Master,Married,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,False,False,False,False,False,False,False,USA,50,6,2013-12-01,35,25-35,1,0,False,45057.0,35
3798,1968,Graduate,Married,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,False,False,False,False,False,False,False,Spain,81,9,2013-11-06,46,45-60,2,1,False,41120.0,46
7281,1959,PhD,Single,55955.0,0,0,80,81,11,50,3,2,39,1,1,3,4,2,False,False,False,False,False,False,False,Australia,186,9,2013-11-05,55,45-60,0,0,True,55955.0,55
4259,1986,Master,Single,19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,False,False,False,False,False,False,False,India,10,4,2013-09-24,28,25-35,2,1,False,19485.0,28
2549,1983,PhD,Married,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,False,False,False,False,False,False,False,Spain,27,5,2013-07-21,31,25-35,1,0,False,21840.0,31
6437,1985,2n Cycle,Single,41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,False,False,False,False,False,False,False,Spain,76,6,2013-06-19,29,25-35,1,0,False,41473.0,29
2488,1956,2n Cycle,Divorced,31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,False,False,False,False,False,False,False,Spain,64,10,2013-03-23,58,45-60,2,1,False,31395.0,58
3945,1947,PhD,Widow,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,True,False,False,False,False,True,False,Spain,930,25,2013-03-10,67,60+,1,0,False,68117.0,67
702,1975,2n Cycle,Widow,47682.0,0,1,80,162,61,83,97,57,61,4,4,3,8,5,False,False,False,False,False,False,False,Spain,521,19,2013-02-15,39,35-45,1,0,False,47682.0,39
9010,1972,Master,Married,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,True,False,True,True,False,True,False,Spain,2346,23,2013-02-10,42,35-45,0,0,False,83151.0,42
9710,1969,PhD,Divorced,58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,False,False,False,False,False,False,False,Spain,792,23,2013-01-20,45,35-45,1,0,False,58086.0,45
1509,1958,PhD,Married,84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,False,True,True,True,True,True,False,Spain,523,22,2013-01-04,56,45-60,0,0,False,84460.0,56
9120,1962,Graduate,Single,66565.0,0,1,80,747,10,161,65,40,42,4,4,2,9,8,False,False,False,False,False,False,False,Spain,1065,19,2012-12-05,52,45-60,1,0,False,66565.0,52
5252,1969,Graduate,Divorced,23910.0,1,0,80,16,12,18,7,1,13,1,2,0,3,7,False,False,False,False,False,False,False,Spain,67,6,2012-10-26,45,35-45,1,0,False,23910.0,45
5959,1968,Graduate,Single,35893.0,1,1,80,158,0,23,0,0,18,6,3,1,5,8,False,False,False,False,False,False,False,India,199,15,2012-10-15,46,45-60,2,1,False,35893.0,46
7441,1973,Graduate,Divorced,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,False,False,False,False,False,False,False,USA,1615,27,2012-10-06,41,35-45,1,0,False,71128.0,41
4271,1989,2n Cycle,Married,38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,False,False,False,False,False,False,False,India,341,17,2012-10-04,25,18-25,1,0,False,38683.0,25
4095,1971,Graduate,Married,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,False,False,False,False,False,False,False,USA,467,21,2012-09-11,43,35-45,1,0,False,37150.0,43
8852,1976,Graduate,Married,61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,False,False,False,False,False,False,False,Spain,1080,28,2012-08-31,38,35-45,1,0,False,61064.0,38
7698,1976,PhD,Married,51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,False,False,False,False,False,False,False,India,191,10,2014-05-11,38,35-45,1,0,False,51650.0,38
4174,1956,Master,Married,55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,False,False,False,False,False,False,False,Spain,130,8,2014-04-17,58,45-60,1,0,False,55249.0,58
3182,1973,PhD,Single,46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,True,False,False,False,False,True,False,India,263,15,2014-03-31,41,35-45,2,1,False,46854.0,41
193,1996,Basic,Married,14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,True,False,False,False,False,False,False,Spain,16,4,2014-02-17,18,,0,0,False,14421.0,22
5229,1969,PhD,Married,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,False,False,False,False,False,False,False,Germany,42,5,2014-02-16,45,35-45,1,0,False,54132.0,45
7732,1978,Graduate,Married,64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,False,False,False,False,False,False,False,Spain,745,20,2014-01-02,36,35-45,1,0,False,64813.0,36
310,1970,Master,Married,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,False,False,False,False,False,False,False,Canada,573,21,2013-12-13,44,35-45,1,0,False,61872.0,44
6261,1979,Graduate,Married,58025.0,0,1,81,270,31,88,11,48,22,3,3,2,10,4,False,False,False,False,False,False,False,India,470,18,2013-11-26,35,25-35,1,0,False,58025.0,35
6274,1948,Master,Married,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,False,True,True,False,False,False,False,Saudi Arabia,1615,25,2013-11-15,66,60+,0,0,False,83790.0,66
1655,1979,Graduate,Married,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,False,False,False,False,False,False,False,Australia,48,5,2013-10-19,35,25-35,1,0,False,34350.0,35
2740,1958,PhD,Widow,33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,False,False,False,False,False,False,False,Spain,90,11,2013-09-22,56,45-60,2,1,False,33438.0,56
4328,1986,2n Cycle,Married,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,False,False,False,False,False,False,False,Spain,55,8,2013-09-07,28,25-35,1,0,False,21955.0,28
17,1971,PhD,Married,60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,False,False,False,False,False,False,False,Spain,1028,28,2013-09-06,43,35-45,1,0,False,60491.0,43
9153,1964,PhD,Married,59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,False,False,False,False,False,False,False,Spain,1048,28,2013-07-29,50,45-60,1,0,False,59304.0,50
520,1974,Graduate,Married,34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,False,False,False,False,False,False,False,Spain,30,4,2013-07-01,40,35-45,1,0,False,34421.0,40
8372,1974,Graduate,Married,34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,False,False,False,False,False,False,False,Saudi Arabia,30,4,2013-07-01,40,35-45,1,0,False,34421.0,40
73,1953,PhD,Single,51411.0,1,2,81,14,0,3,0,0,1,1,0,0,3,5,False,False,False,False,False,False,False,India,18,4,2013-05-26,61,60+,3,2-3,False,51411.0,61
2002,1958,Graduate,Divorced,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,False,False,False,False,False,False,False,Spain,1870,17,2013-05-20,56,45-60,0,0,False,71964.0,56
6059,1953,PhD,Married,64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,False,False,False,False,False,True,False,Spain,1314,25,2013-03-04,61,60+,3,2-3,False,64504.0,61
11166,1961,Graduate,Married,49678.0,0,1,81,229,5,56,3,2,20,2,6,2,4,7,False,False,False,False,False,False,False,Spain,315,14,2013-02-02,53,45-60,1,0,False,49678.0,53
6257,1976,Master,Single,60482.0,0,1,81,255,43,134,37,14,24,1,7,2,7,7,False,False,False,False,False,False,False,Saudi Arabia,507,17,2013-01-23,38,35-45,1,0,False,60482.0,38
9224,1972,PhD,Single,55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,False,False,False,False,False,False,False,Saudi Arabia,1139,25,2012-12-12,42,35-45,1,0,False,55260.0,42
8732,1969,Master,Widow,67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,False,True,True,False,False,True,False,Spain,1461,25,2012-11-17,45,35-45,1,0,False,67369.0,45
955,1962,Master,Married,47175.0,1,1,81,167,2,44,6,2,19,7,4,2,4,8,True,False,False,False,False,True,False,Saudi Arabia,240,17,2012-10-28,52,45-60,2,1,False,47175.0,52
4910,1967,Graduate,Divorced,68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,False,False,False,False,False,False,False,USA,2074,30,2012-08-30,47,45-60,0,0,False,68743.0,47
564,1981,PhD,Married,56937.0,1,0,81,746,8,125,11,8,8,7,8,6,9,6,False,True,False,False,False,True,False,Spain,906,30,2012-08-04,33,25-35,1,0,False,56937.0,33
8931,1986,Graduate,Married,83033.0,1,0,82,812,99,431,237,149,33,1,11,4,10,5,False,False,False,True,False,False,False,Saudi Arabia,1761,26,2014-05-18,28,25-35,1,0,False,83033.0,28
1998,1976,Graduate,Single,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,False,False,False,False,False,False,False,India,84,7,2014-02-07,38,35-45,1,0,False,37697.0,38
1250,1976,Graduate,Single,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,False,False,False,False,False,False,False,Spain,84,7,2014-02-07,38,35-45,1,0,False,37697.0,38
8397,1951,Graduate,Married,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,True,False,False,False,False,False,False,Spain,34,6,2014-01-10,63,60+,2,1,False,44689.0,63
9672,1970,2n Cycle,Married,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,False,False,False,False,False,False,False,Canada,65,8,2013-12-21,44,35-45,2,1,False,23162.0,44
2125,1959,Graduate,Divorced,63033.0,0,0,82,194,61,480,225,112,30,1,3,4,8,2,False,False,False,False,False,False,False,USA,1102,16,2013-11-15,55,45-60,0,0,False,63033.0,55
5975,1967,PhD,Single,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,False,False,False,False,False,False,False,Canada,57,6,2013-09-30,47,45-60,1,0,False,40304.0,47
